,NEIGHBOR_ID,symptoms_score_05-11,SRt_05-11,N_05-11,symptoms_score_05-10,SRt_05-10,N_05-10,symptoms_score_05-09,SRt_05-09,N_05-09,symptoms_score_05-08,SRt_05-08,N_05-08,symptoms_score_05-07,SRt_05-07,N_05-07,symptoms_score_05-06,SRt_05-06,N_05-06,symptoms_score_05-05,SRt_05-05,N_05-05,symptoms_score_05-04,SRt_05-04,N_05-04,symptoms_score_05-03,SRt_05-03,N_05-03,symptoms_score_05-02,SRt_05-02,N_05-02,symptoms_score_05-01,SRt_05-01,N_05-01,symptoms_score_04-30,SRt_04-30,N_04-30,symptoms_score_04-29,SRt_04-29,N_04-29,symptoms_score_04-28,SRt_04-28,N_04-28,symptoms_score_04-27,SRt_04-27,N_04-27,symptoms_score_04-26,SRt_04-26,N_04-26,symptoms_score_04-25,SRt_04-25,N_04-25,symptoms_score_04-24,SRt_04-24,N_04-24,symptoms_score_04-23,SRt_04-23,N_04-23,symptoms_score_04-22,SRt_04-22,N_04-22,symptoms_score_04-21,SRt_04-21,N_04-21,symptoms_score_04-20,SRt_04-20,N_04-20,symptoms_score_04-19,SRt_04-19,N_04-19,symptoms_score_04-18,SRt_04-18,N_04-18,symptoms_score_04-17,SRt_04-17,N_04-17,symptoms_score_04-16,SRt_04-16,N_04-16,symptoms_score_04-15,SRt_04-15,N_04-15,symptoms_score_04-14,SRt_04-14,N_04-14,symptoms_score_04-13,SRt_04-13,N_04-13,symptoms_score_04-12,SRt_04-12,N_04-12,symptoms_score_04-11,SRt_04-11,N_04-11,symptoms_score_04-10,SRt_04-10,N_04-10,symptoms_score_04-09,SRt_04-09,N_04-09,symptoms_score_04-08,SRt_04-08,N_04-08,symptoms_score_04-07,SRt_04-07,N_04-07,symptoms_score_04-06,SRt_04-06,N_04-06,symptoms_score_04-05,SRt_04-05,N_04-05,symptoms_score_04-04,SRt_04-04,N_04-04,symptoms_score_04-03,SRt_04-03,N_04-03,symptoms_score_04-02,SRt_04-02,N_04-02,symptoms_score_04-01,SRt_04-01,N_04-01,symptoms_score_03-31,SRt_03-31,N_03-31,symptoms_score_03-30,SRt_03-30,N_03-30,symptoms_score_03-29,SRt_03-29,N_03-29,symptoms_score_03-28,SRt_03-28,N_03-28,symptoms_score_03-27,SRt_03-27,N_03-27,symptoms_score_03-26,SRt_03-26,N_03-26,symptoms_score_03-25,SRt_03-25,N_03-25,symptoms_score_03-24,SRt_03-24,N_03-24,symptoms_score_03-23,SRt_03-23,N_03-23,symptoms_score_03-22,SRt_03-22,N_03-22,symptoms_score_03-21,SRt_03-21,N_03-21,symptoms_score_03-20,SRt_03-20,N_03-20,symptoms_score_03-19,SRt_03-19,N_03-19,symptoms_score_03-18,SRt_03-18,N_03-18,symptoms_score_03-17,SRt_03-17,N_03-17,symptoms_score_03-16,SRt_03-16,N_03-16
186,1551.0,0.008517198996548906,0.018720775431652202,95.0,0.00859628232104087,0.02126030483747327,95.0,0.008475825682049952,0.01854482643860194,105.0,0.008507905920938037,0.020708110296743673,109.0,0.008510630619643746,0.020496088194427994,114.0,0.008609935742237373,0.02181507809617641,135.0,0.008549860558595877,0.021402204047535053,137.0,0.008305560522052027,0.018140335152819324,137.0,0.008295493247971642,0.016039225137425582,148.0,0.008269428864151532,0.016257854899844607,191.0,0.008273206227643177,0.01567004688630651,188.0,0.008270365957343456,0.015552636331433483,185.0,0.007901148931611935,0.012785004303696328,229.0,0.007921035411447251,0.014045781556465381,270.0,0.007896703518962676,0.01453657886400555,366.0,0.008260350057595171,0.015296227916923465,380.0,0.008329686325731202,0.016696168578360947,329.0,0.008295342381373028,0.01616770445283273,339.0,0.00829033352262658,0.01583255772552096,352.0,0.008532096534494318,0.01903187318011761,328.0,0.008673378682379891,0.019541776291869758,300.0,0.008704066839256052,0.019389911510251424,217.0,0.00856041475846386,0.019569460894974664,224.0,0.00858889956538495,0.019566198035007098,272.0,0.008641783545245146,0.01961961261493195,290.0,0.00876844572384697,0.020173858237362285,338.0,0.00898847512151288,0.02180944599397216,314.0,0.008914189433835085,0.02081751626467236,335.0,0.00907654112409523,0.02632746259779848,403.0,0.009370481892231008,0.03060131277095483,508.0,0.009333163198865953,0.03182246350772474,555.0,0.009431199241896785,0.03366972436918656,589.0,0.00939254086457128,0.03429840232617061,546.0,0.0093350651329138,0.033858214749719714,647.0,0.009426426309567158,0.03496996077941441,643.0,0.009473910136154017,0.03523035400876286,588.0,0.009644475075941324,0.03479689932479355,502.0,0.009710241444965486,0.033871414320751414,455.0,0.010422873027582198,0.03443113362625893,458.0,0.010481752177502607,0.03484853776459344,450.0,0.011106122986761986,0.03555366206063026,373.0,0.011158413089420808,0.03641856945491902,363.0,0.011393045865296507,0.03501219034777342,321.0,0.010879179699873254,0.033524283861623635,258.0,0.01103597344768329,0.037728202924340884,225.0,0.010417578338557814,0.04497654496861995,185.0,0.010616324656907726,0.0512160661794502,179.0,0.01082789535261589,0.06497848156611413,192.0,0.010840929710736814,0.06304305744508946,218.0,0.01059243667648164,0.06018598596940584,249.0,0.010344542799863328,0.05634626398675161,284.0,0.010337034403386137,0.057034729850465656,263.0,0.009950087879598554,0.053170647883535885,229.0,0.00986668236603933,0.05134636784634149,212.0,0.009270931197479345,0.04030236705324009,144.0,0.00904410016772499,0.03952951388262781,84.0,0.009353067091535279,0.04217781393564319,52.0
187,1553.0,0.008153230211361651,0.010775496238547925,74.0,0.008188625275110127,0.010523391951034074,79.0,0.008095264112602793,0.00963643479618817,92.0,0.00810515022844695,0.009748139975970963,86.0,0.008090390642479404,0.009718413742108476,90.0,0.008074545705471756,0.009458822424770256,81.0,0.00807316043690087,0.009093302197091717,89.0,0.008084190707261713,0.009269761937637733,80.0,0.008052671139406348,0.01024762986619653,83.0,0.008127108901410707,0.010762036126020906,82.0,0.008085832113168556,0.010492633850260108,88.0,0.008113388915758078,0.010764258018748023,89.0,0.008078955128425228,0.010138870357483863,98.0,0.008108479905940201,0.010406053146455593,104.0,0.008138040596698171,0.01037644055411603,118.0,0.008188217251414566,0.009989748259375406,109.0,0.008131250713084645,0.009461054151699755,105.0,0.008086937702725056,0.008942316502719922,112.0,0.00809390870521514,0.008892389505877925,113.0,0.008177244198561482,0.009833582680364224,102.0,0.00822421463415709,0.009648106772332205,107.0,0.008137960800684631,0.008293421507833307,99.0,0.008211486991551295,0.009598511862899402,108.0,0.008309052280987338,0.01057927641240831,105.0,0.008460531842257209,0.01126048611678137,113.0,0.008549712776361039,0.012449620708590995,119.0,0.00849764801792973,0.012348702566541657,123.0,0.00869884248617775,0.015936836268241123,117.0,0.008736917790856353,0.017710155840983153,132.0,0.008649072689361503,0.016915936357030502,150.0,0.008684581806246228,0.017367024149046416,168.0,0.008620916398764184,0.01747134094883268,172.0,0.00871484476453446,0.018274592540612533,169.0,0.00907637267451486,0.020931193189015162,184.0,0.008972387382417747,0.019241100203037625,184.0,0.009133296068224906,0.022767410361973252,183.0,0.009704852132442118,0.03189920229228435,173.0,0.009516813958377373,0.029336921154369644,183.0,0.012350150292508036,0.034397464036624505,179.0,0.012274100317229837,0.03474252558058801,178.0,0.012375355499400172,0.03542749702179552,172.0,0.012838054090828934,0.038513655907690035,177.0,0.01326356244782215,0.03831036642784057,153.0,0.013257070138185976,0.03277711157685057,131.0,0.01463285502616683,0.04167891613708188,94.0,0.010631813989209368,0.03763892185582937,83.0,0.010676254112762264,0.04031627767312816,76.0,0.010217265079253404,0.04099836846739193,60.0,0.01001393497869664,0.05006024369759468,59.0,0.010132090970660732,0.04934567372350283,70.0,0.010335425307173542,0.05214273185044329,82.0,0.010147614321987535,0.04882345534418027,87.0,0.010343206454274261,0.05224130966782303,74.0,0.010334199190508533,0.051654083949048045,68.0,0.010371321822042062,0.05125061266389836,59.0,,,,,,
188,1555.0,0.007741457354633122,0.009554290875023554,72.0,0.00773275918647514,0.009351850044435261,87.0,0.007827359164180906,0.010146044063387736,105.0,0.007849408646137736,0.009935163467645973,108.0,0.007856031354156657,0.010120892952514645,110.0,0.00786498780916771,0.009292209898157194,93.0,0.00786374561942963,0.00999859000344686,93.0,0.00783218081378437,0.010331324541536542,90.0,0.007816431060252859,0.009945425256485422,91.0,0.007772525930830379,0.009850821347226126,95.0,0.007725180976512546,0.009573324347268009,99.0,0.007697040158375844,0.009405679889401972,100.0,0.007667937207278909,0.010093160677489695,122.0,0.007643275568928077,0.010077198661096132,128.0,0.007603683266781752,0.00947864578835705,157.0,0.007719893161660163,0.010370384495177033,155.0,0.007746413636345361,0.010339460535705319,141.0,0.0077604379147083215,0.010442010376650794,143.0,0.007849433445199104,0.011253692400044615,145.0,0.008082678758040253,0.013366753133067663,126.0,0.00812345163539562,0.013050345444848361,137.0,0.008225333215613556,0.01419074513036168,109.0,0.00821719791043838,0.015511920669549097,116.0,0.0082347014357999,0.01680227212776221,128.0,0.008203221216809177,0.017212900012191234,139.0,0.0082563494026426,0.020472696399402978,159.0,0.008361191099191518,0.02146170743401322,163.0,0.008665869920785288,0.026296823481484582,173.0,0.008613365740795966,0.02535657007678771,208.0,0.00861886229307237,0.025002261646863793,239.0,0.008953591796274113,0.026948620002739277,251.0,0.008862953930719591,0.025860574193081052,269.0,0.008965274076342664,0.025214743225898537,257.0,0.008892415243053332,0.02421470485662038,282.0,0.00903608437590976,0.023764134926804636,274.0,0.009257296360694655,0.025806932315004538,248.0,0.009278655610093986,0.02575806613918839,223.0,0.009204741736862102,0.028400306481584568,216.0,0.009447691823800711,0.03173451428191306,217.0,0.009358439368566868,0.030848969093065993,221.0,0.009657689477246125,0.03466962885580939,215.0,0.009590275376784807,0.036756939460594454,206.0,0.00964960673511282,0.03762195289946807,186.0,0.010113690258314646,0.043749741737045,156.0,0.009867796320680527,0.03988307628740296,142.0,0.010109866358438763,0.04396557269978618,117.0,0.0106498586745654,0.05519907036153785,101.0,0.010675683867440666,0.057329698374644834,77.0,0.010688781276429955,0.05700905078267422,86.0,0.010693441449707878,0.05665221985272874,109.0,0.010086523022210928,0.050925526511228406,141.0,0.010159350115217835,0.05314089453945221,140.0,0.01014640738157336,0.052128044268144665,124.0,0.009841249951153985,0.04780892109281536,116.0,0.009823533754597893,0.047813953408555744,103.0,0.009653489584433291,0.04525883928536429,74.0,0.009417391677177901,0.04329784894410255,51.0
189,1559.0,0.00994962043455698,0.020296984801502216,54.0,0.009673504648874164,0.019039188862093184,65.0,0.009525319016574382,0.020046939897349857,79.0,0.009992838493621944,0.025301203266884797,80.0,0.009972842408200922,0.02525663680583518,82.0,0.010478311691792743,0.030402427779323456,77.0,0.010505410529494132,0.031352881373265445,78.0,0.010667165725085853,0.0324416293499009,77.0,0.010683467687824135,0.03168272641816663,75.0,0.010793897459374136,0.031348240062036306,68.0,0.010279630741415552,0.025113888030697386,72.0,0.010299413966712209,0.027121156321822874,73.0,0.009731627726790672,0.021025795256245816,84.0,0.009717353370228823,0.022100041655956085,93.0,0.009513219827429163,0.02042262109099072,105.0,0.009742952496135486,0.02297191887514901,106.0,0.009798835272280777,0.022934285260480095,105.0,0.010725037785038314,0.023343961818822798,103.0,0.010701598041755188,0.02160049745272354,105.0,0.010871858489024583,0.023152373342465348,98.0,0.010929499008850083,0.022908483310391584,94.0,0.011068843756825281,0.022630389789756435,89.0,0.011109976034326816,0.022650126938196655,87.0,0.011056252788526807,0.02535247632040765,90.0,0.010006786070790627,0.027512062954673774,92.0,0.01016950147070137,0.02941159236661192,98.0,0.01039119950903177,0.0281684680115374,89.0,0.010407192794317127,0.02926357045848143,84.0,0.010398808687066356,0.03126854408118916,85.0,0.010301961676061747,0.03134316205365456,107.0,0.010174411321507962,0.03164372105540562,111.0,0.01036048871890446,0.032679609317888075,119.0,0.01030770747527345,0.032756708336536176,113.0,0.010378833647478464,0.03351685508293002,135.0,0.01041338453261082,0.03469775380366279,138.0,0.010684733771599102,0.03715786224711104,139.0,0.010827414145098493,0.0399120654600473,121.0,0.011458597153614717,0.040245368668967274,108.0,0.01194637586627272,0.043878021007909225,101.0,0.01175233357592249,0.04310742694306272,98.0,0.012146652396826618,0.045539802493017485,78.0,0.012491063679893116,0.043976408735894895,73.0,0.012529602868633468,0.04378887281121021,58.0,0.012449323380943152,0.044876738073453555,42.0,0.012122269202895572,0.05670786019980929,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1560.0,0.008182723012807638,0.01021144280423317,56.0,0.008444159553725369,0.015738994145525428,81.0,0.008391555769322556,0.015436159293703561,100.0,0.00839210614248948,0.015165302693173493,103.0,0.008419298241014807,0.015564288517628875,103.0,0.008492545688549395,0.016732885553341122,77.0,0.008516245363335747,0.017031334567825535,76.0,0.008522361251442793,0.017520337222184892,74.0,0.008604165938583501,0.015396528811889422,63.0,0.008608205629340794,0.015173601199843269,59.0,0.008565234448260794,0.01501137852162212,60.0,0.008530897236578067,0.014618414139266126,62.0,0.00877536044781456,0.016948770534932208,74.0,0.00875590490144067,0.016125253588818233,84.0,0.008719960800637912,0.01549692337749276,93.0,0.008505990283066782,0.01318184383916297,90.0,0.008554117113400053,0.014505413849555034,77.0,0.00854440448658759,0.014502844965804701,78.0,0.00854208410716171,0.01390317057209791,84.0,0.008268464868815002,0.011554003328933434,79.0,0.008241113036222693,0.011992166116393104,78.0,0.008246638723318298,0.012263743307793774,75.0,0.008179520095436921,0.012324468328659546,76.0,0.008210609502269779,0.011565684151988902,81.0,0.008249801917051948,0.011028719526399514,92.0,0.00859001203735647,0.015566015610868157,100.0,0.008754374312697146,0.017689501201205195,98.0,0.008918869513924964,0.018981701999342508,103.0,0.009213958122435676,0.022322377620557315,113.0,0.009312599750146007,0.024707964047978894,124.0,0.00985932879551176,0.030754101482846068,140.0,0.009883834657429464,0.032045630229838744,142.0,0.009740616823480219,0.030070093115047283,133.0,0.011086271553047814,0.03383201257617901,150.0,0.010795738535015233,0.03201042582546722,156.0,0.010556204857206567,0.030219329595405558,156.0,0.010185284471998372,0.026428187695691514,146.0,0.009561363729988004,0.022595101121731707,131.0,0.00973721657846127,0.025671925386530677,122.0,0.009786402630009612,0.026519457979466837,116.0,0.008942518986137949,0.022414468915287315,96.0,0.00911161495363744,0.02408513304056225,78.0,0.009347740795754074,0.026664263571247602,57.0,0.009523352884171091,0.03133195049863784,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1567.0,0.008734813096494754,0.02267549688666076,56.0,0.008634471477590965,0.02106129728833901,65.0,0.008608460780112065,0.021499565224130265,73.0,0.008487100055346437,0.019402248369825504,74.0,0.008431634318084634,0.018248805117802882,74.0,0.00815672322385247,0.016497914564559506,60.0,0.008234363358857685,0.017614667864321306,64.0,0.008235107283580926,0.018345131330367793,63.0,0.008292701876867708,0.018407641385711205,57.0,0.008770495761047043,0.022233564878384977,61.0,0.00883522150731429,0.024037697842239338,63.0,0.008912119135764056,0.025354811833980275,65.0,0.008892312296859528,0.024833186726749702,79.0,0.008890071080402436,0.025756162538279344,92.0,0.008958454150772614,0.028096839704517658,102.0,0.008935022406566984,0.028803426206372107,108.0,0.008784861229685081,0.028220872382625068,101.0,0.008799829265057927,0.02796730174555327,103.0,0.008852374778367022,0.028380457237878687,106.0,0.008821102178365887,0.027514406654387456,96.0,0.008859743809769147,0.027077170322540065,87.0,0.008959876469082551,0.027798875709179223,79.0,0.00915839171791038,0.026438564547533672,80.0,0.009061007930716998,0.02613409128741412,82.0,0.009036602332863736,0.025830837243208737,88.0,0.009060340872840805,0.025642811041860402,91.0,0.009389814491200988,0.029776179669990605,83.0,0.00957272244405077,0.03241472615745804,81.0,0.011190557782912659,0.03603068904355289,89.0,0.010920503006715957,0.03589423882475336,95.0,0.010958717311976325,0.03832461820201424,106.0,0.01106244460045378,0.03975679302197806,110.0,0.011300788589333725,0.04187777672705097,108.0,0.011095142961792776,0.03918964673445549,128.0,0.011160081961442274,0.03934795468709403,139.0,0.009960647298772798,0.037145261676661774,140.0,0.009999705417179814,0.03748499093542738,131.0,0.010037325111164544,0.03636848084604201,122.0,0.010181209109294122,0.03708232605448337,109.0,0.009945891983438022,0.03476681521968204,106.0,0.010569104437252272,0.034946075125504954,103.0,0.010460658599354328,0.032421163397001795,89.0,0.010489092070279558,0.030760815512535344,70.0,0.010517810841168073,0.032170896542083084,58.0,0.01033189762276696,0.031631693895692446,49.0,0.0102048353388074,0.03352354419136127,50.0,0.009983495500516644,0.03527758354207317,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1592.0,0.008017556762215047,0.008527337116338922,60.0,0.008071388044926629,0.008604096549367309,64.0,0.00805444607191061,0.008521562975456046,67.0,0.00798319665339469,0.008068400017611627,75.0,0.007936461066800418,0.007662000276065863,81.0,0.008195603941435904,0.009028271212598004,79.0,0.008195270955445297,0.008634027531678724,81.0,0.00818055696338096,0.008428348442883662,86.0,0.008116929522641411,0.008004841610896894,90.0,0.008108831086533413,0.007866244208205876,92.0,0.00810090556594386,0.007712153462640853,95.0,0.008105218011872618,0.007140497177596526,108.0,0.007902620975146568,0.004599486574556557,115.0,0.007938810516874905,0.005379652401018498,125.0,0.007959762593307117,0.0065040018651953265,137.0,0.007939838646930613,0.006102755943094762,151.0,0.007905557912617635,0.006246465501168856,161.0,0.007885474829140943,0.006574648439114279,165.0,0.008134775167453485,0.010787656542944151,165.0,0.008166528244467687,0.011312773972986578,172.0,0.008117443082838845,0.010519402056758395,179.0,0.008134044401069638,0.010139597656023468,177.0,0.008166231814150254,0.010774710414478028,183.0,0.008165649212910684,0.010248380440791627,190.0,0.008443322592118552,0.012598572136975655,191.0,0.008240580128309586,0.009412481863037394,187.0,0.008258778198332829,0.009161470302845304,186.0,0.008298328083700726,0.01063222821197051,183.0,0.008360778014718531,0.011310576773241864,191.0,0.008547311325457305,0.013324730568163839,188.0,0.00886623296072392,0.016710673511598093,190.0,0.008738477266031846,0.015170518776647062,199.0,0.008800074499378297,0.0160350340191133,186.0,0.008788453007482074,0.016034134936340087,187.0,0.008877303097634823,0.016157825063904088,186.0,0.008985655126599353,0.01643602874540043,177.0,0.00903966652935757,0.016121777092203547,168.0,0.009278851002377955,0.015177382805693952,161.0,0.00926362629566393,0.016265832440232133,158.0,0.009379203626229123,0.018083051015671883,173.0,0.009583176702765274,0.02223562093986079,185.0,0.009731163124110244,0.02337879508369407,176.0,0.009836433337454485,0.02514856088871429,153.0,0.00984870623081108,0.026496391402830787,135.0,0.009584398994845587,0.028581614877694828,126.0,0.010185911617526995,0.03485098743644846,114.0,0.010003209087125722,0.035977209896944404,98.0,0.010079851923149391,0.038543539734349444,70.0,0.01023761483842876,0.043849795249568266,75.0,0.010158017271653157,0.04191877274561153,94.0,0.010163656412666354,0.04245463761417608,98.0,0.010137802278899908,0.043368046444251684,87.0,0.009554920744031217,0.03891048470456928,71.0,0.00970686463261205,0.04116237522351972,64.0,0.009594722832366126,0.04002190825555275,55.0,,,,,,
193,1593.0,0.008304132035662623,0.012040437977007754,97.0,0.008275948259168074,0.01109138046088149,120.0,0.00854358798997859,0.016391040238360886,150.0,0.008527291198263919,0.016166283377070437,154.0,0.008520098502169107,0.016074649113366556,158.0,0.00852517136324967,0.015892966455668085,132.0,0.008531873342309655,0.015796421817105784,132.0,0.008521222048443714,0.01587640672148589,123.0,0.008492909688402347,0.016200648355339766,120.0,0.00814919661858384,0.011073161649540498,106.0,0.008122151133929565,0.010801162407634056,110.0,0.008126718278798111,0.012190512969048778,112.0,0.008073870550486383,0.010964575659630823,132.0,0.008002946075595567,0.010198402344629187,145.0,0.00796502044404737,0.010636868211084876,171.0,0.007951752444808374,0.010386379861415473,160.0,0.00802294690580024,0.010946713948611013,143.0,0.008046985010726386,0.011149305988599931,142.0,0.008057692529278576,0.00988425274202458,147.0,0.008180948346772042,0.01188693049786203,125.0,0.00820750686410146,0.013193546090874066,123.0,0.008138035676036616,0.01113815168811885,101.0,0.008189773532368156,0.011543966759906406,100.0,0.00813154759872312,0.010521384168884984,119.0,0.008116865874451052,0.010054181685541362,128.0,0.008239027239754539,0.011292103434046739,125.0,0.0082018938625537,0.01095331828359635,125.0,0.008324885422113855,0.011004492557485292,119.0,0.008271909464275091,0.011151163085421427,134.0,0.008536472870433654,0.013762675444165928,149.0,0.008635931035133262,0.015190368727711939,148.0,0.008631383214821972,0.015266367330113481,149.0,0.008603676755105486,0.015257583637489218,149.0,0.008770270566636896,0.016937806524238985,161.0,0.008931013813244293,0.018559896129065796,167.0,0.009328149088109033,0.02559111161682825,157.0,0.009084308410490332,0.02377594664827973,142.0,0.009246415473580351,0.02417501264914262,142.0,0.009425642180095704,0.025768252534697347,140.0,0.010345145732108223,0.03121893045751208,139.0,0.011169135394691164,0.03429031245317363,138.0,0.011413101092373864,0.037709394251901784,136.0,0.011437146964634853,0.033453634636690086,118.0,0.011631084124057367,0.0369416823549827,107.0,0.011431611171415385,0.036522630803376484,95.0,0.011215303284937696,0.04247193579043275,95.0,0.01024391710052982,0.037871559844630046,88.0,0.009496319149576144,0.03785636281352382,73.0,0.009156796752502505,0.036886661643357306,75.0,0.008998314403150428,0.03448462349630021,92.0,0.009014210394090217,0.03485213999882165,97.0,0.009096272411689008,0.037889131151125875,87.0,0.009030647565023404,0.03291982303541895,69.0,0.009168102129471226,0.035585303171312185,62.0,0.00920392966941712,0.03771128311686968,53.0,,,,,,
194,1594.0,0.012664428490581128,0.017868322581144097,66.0,0.01225788316850329,0.018191014250612383,97.0,0.0123425085330185,0.01989820837393334,116.0,0.012347801427318303,0.01988287397605586,116.0,0.012368716066401584,0.020172396428456228,116.0,0.010102037352859928,0.016287363623598134,114.0,0.010004396412480323,0.01575565670392243,119.0,0.008222647104011023,0.013813710877463633,110.0,0.008139043054352622,0.012903032671846455,94.0,0.00782251187137323,0.009490799143360937,106.0,0.00781455219216731,0.009466968261441023,107.0,0.00782179028138355,0.00939573499649045,107.0,0.007971842693446349,0.010287686242312797,118.0,0.007937849595622486,0.010679977751114919,140.0,0.008102459093483177,0.011872018974110644,176.0,0.00811485905083968,0.013164957804932684,175.0,0.008395324813546864,0.016090845927038938,144.0,0.008418089487524223,0.015881363076573344,148.0,0.008420291307853302,0.015755636372412944,152.0,0.008317020271173495,0.014974340157729474,137.0,0.008379377791921409,0.014971347716305055,126.0,0.008343095218176682,0.014727320780857927,95.0,0.008331529820461243,0.012930061187187652,91.0,0.008346715528731964,0.01421539268845036,99.0,0.008387802161686267,0.014637965711959071,97.0,0.008366919082846393,0.01484792843412699,118.0,0.008408729238599595,0.01838413279591786,113.0,0.008495585604418146,0.019784117705217735,113.0,0.010456623821048505,0.023791406627225144,124.0,0.01017193375544766,0.02389650193124255,160.0,0.009994615540378329,0.022199856557473002,181.0,0.009895534903383697,0.022150448700793305,201.0,0.010261903901769738,0.025724793574056024,186.0,0.010151861709493717,0.025326727192143635,209.0,0.010263805340441521,0.02806371120163862,207.0,0.009034150410679263,0.026845629395847993,197.0,0.009493829694281806,0.032347520284055305,172.0,0.01002165313930722,0.038086667270324004,157.0,0.010445535102015133,0.04209518670054921,159.0,0.010840742255614988,0.04613253801231623,153.0,0.011472892857815985,0.05462118418592164,132.0,0.011791212563227935,0.05453530188884623,130.0,0.011893353537133531,0.05595135134354833,118.0,0.011634251223928617,0.056286485766368015,95.0,0.011235441696629291,0.05349458736839,85.0,0.011224008652094426,0.056850727686964975,75.0,0.010509959001765629,0.052022872077014795,75.0,0.010140815000564822,0.04422103691857611,78.0,0.009685344403708048,0.04422817284586402,82.0,0.00968463995668478,0.04430738810749008,95.0,0.009674614980647266,0.04589586460484652,114.0,0.009586859599641548,0.04574117387966961,103.0,0.009279172835615706,0.04228093047522718,85.0,0.009239859054281992,0.042535982085696006,77.0,0.009287861158433056,0.045856145679173434,58.0,,,,,,
195,1595.0,0.0086700612167283,0.012397084102305065,47.0,0.008717631379768286,0.012615285727565265,56.0,0.008057296177290561,0.012733188152694084,68.0,0.008043735568088212,0.012405403021224266,71.0,0.00807767969899279,0.01287740242859979,70.0,0.008184433404702372,0.011953376589942017,65.0,0.0082095566868439,0.012190194441677236,63.0,0.00820536438164801,0.013191772701367965,57.0,0.008313861303489377,0.013206324371085711,55.0,0.008379412267897717,0.01100011548374894,46.0,0.008383071866069292,0.01104043537484345,46.0,0.008386616163698665,0.010889719056842367,46.0,0.008525618044196957,0.012263391375815665,59.0,0.008583702705718151,0.011578730107003327,74.0,0.008567469884353172,0.011159641238551364,85.0,0.00854824156982594,0.011037619570233245,84.0,0.008555628436191443,0.011273806824687026,78.0,0.008530415136401555,0.012087382167630866,80.0,0.008551425602394025,0.012241348181468235,81.0,0.008325494025664031,0.011130204469817287,68.0,0.008246843730730796,0.012147331261369963,55.0,0.008231751050313341,0.01204511049906743,47.0,0.008190548783551022,0.01162662517209724,46.0,0.008610820907747755,0.017709908994730687,52.0,0.008708734956020085,0.016883206256681778,52.0,0.008771890582602733,0.017920682547513462,53.0,0.00880158621900049,0.020105770081616074,51.0,0.008898193755072161,0.021081327980348966,66.0,0.009207614078916878,0.024810695677223823,79.0,0.009198982482751219,0.026192132850854297,96.0,0.009331101573415237,0.02746410737483485,107.0,0.009333579364977978,0.02726207761123462,119.0,0.009355595443241648,0.02723465074404784,122.0,0.009371924632757479,0.027498583149813793,139.0,0.009575466329073657,0.030859345040977797,130.0,0.009549146880655347,0.030611741359490345,122.0,0.009503882816825139,0.03088591220178672,108.0,0.009234742097303069,0.025887396491321726,105.0,0.009416749938401905,0.029958474898354393,105.0,0.00949930082071807,0.03212633415266576,106.0,0.010887431767469988,0.04346594404211308,98.0,0.010815462874625346,0.041463798101837375,94.0,0.010964729316385351,0.04244306040247703,85.0,0.01106775058643453,0.04485775662799337,74.0,0.012124699918398653,0.0545602517991373,60.0,0.012329936082887079,0.05422892695115577,45.0,0.012551612084490665,0.06173717417207366,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
