,CITY_ID,SHEM_YISHU,symptoms_score_05-10,N_05-10,symptoms_score_05-09,N_05-09,symptoms_score_05-08,N_05-08,symptoms_score_05-07,N_05-07,symptoms_score_05-06,N_05-06,symptoms_score_05-05,N_05-05,symptoms_score_05-04,N_05-04,symptoms_score_05-03,N_05-03,symptoms_score_05-02,N_05-02,symptoms_score_05-01,N_05-01,symptoms_score_04-30,N_04-30,symptoms_score_04-29,N_04-29,symptoms_score_04-28,N_04-28,symptoms_score_04-27,N_04-27,symptoms_score_04-26,N_04-26,symptoms_score_04-25,N_04-25,symptoms_score_04-24,N_04-24,symptoms_score_04-23,N_04-23,symptoms_score_04-22,N_04-22,symptoms_score_04-21,N_04-21,symptoms_score_04-20,N_04-20,symptoms_score_04-19,N_04-19,symptoms_score_04-18,N_04-18,symptoms_score_04-17,N_04-17,symptoms_score_04-16,N_04-16,symptoms_score_04-15,N_04-15,symptoms_score_04-14,N_04-14,symptoms_score_04-13,N_04-13,symptoms_score_04-12,N_04-12,symptoms_score_04-11,N_04-11,symptoms_score_04-10,N_04-10,symptoms_score_04-09,N_04-09,symptoms_score_04-08,N_04-08,symptoms_score_04-07,N_04-07,symptoms_score_04-06,N_04-06,symptoms_score_04-05,N_04-05,symptoms_score_04-04,N_04-04,symptoms_score_04-03,N_04-03,symptoms_score_04-02,N_04-02,symptoms_score_04-01,N_04-01,symptoms_score_03-31,N_03-31,symptoms_score_03-30,N_03-30,symptoms_score_03-29,N_03-29,symptoms_score_03-28,N_03-28,symptoms_score_03-27,N_03-27,symptoms_score_03-26,N_03-26,symptoms_score_03-25,N_03-25,symptoms_score_03-24,N_03-24,symptoms_score_03-23,N_03-23,symptoms_score_03-22,N_03-22,symptoms_score_03-21,N_03-21,symptoms_score_03-20,N_03-20,symptoms_score_03-19,N_03-19,symptoms_score_03-18,N_03-18,symptoms_score_03-17,N_03-17,symptoms_score_03-16,N_03-16
10,764.0,כרמיאל,0.008818457914740525,440.0,0.008889023781137937,520.0,0.0088727779991797,520.0,0.008851366804700922,526.0,0.008757307373164814,418.0,0.008748079448106535,420.0,0.00872297692720377,398.0,0.008758274134852721,385.0,0.00894967859033141,382.0,0.009033361025833896,381.0,0.009063414041811305,393.0,0.008873531557681617,454.0,0.008869269221601701,514.0,0.00894993488660777,615.0,0.00890032905241972,608.0,0.00870517840725437,558.0,0.008619880399656034,576.0,0.00870366607538033,587.0,0.008709754013407234,518.0,0.008692874046874235,493.0,0.008657294155591895,413.0,0.0086625737301744,407.0,0.008676294717615813,432.0,0.008762507215571955,446.0,0.008723594601855185,478.0,0.00882028435025675,461.0,0.010312954048370801,496.0,0.010056119506673972,585.0,0.010422227382503892,726.0,0.0105973288725964,806.0,0.01058817820305755,863.0,0.010656724890082368,831.0,0.010590898788154557,967.0,0.00996506919193553,945.0,0.0105682600809134,859.0,0.010235857576389033,724.0,0.010356287636816099,653.0,0.010514677812894939,618.0,0.01064844995207704,611.0,0.011395538399565936,515.0,0.01110184862903553,469.0,0.010488326051243535,412.0,0.0106040526948823,343.0,0.009989137660276964,301.0,0.010182202347027988,261.0,0.009899817230613587,231.0,,,0.009774495422334467,202.0,0.009855687410151614,224.0,0.009910323951084194,238.0,0.010047949356552708,210.0,,,,,,,,,,
11,816.0,מודיעין-מכבים-רעות*,0.00755804970113712,1523.0,0.007760531916939869,1768.0,0.007760304406757267,1795.0,0.007800234613285115,1798.0,0.00783028495956588,1541.0,0.007841312862223029,1524.0,0.007877547354765028,1482.0,0.007879064376660508,1445.0,0.007866360105602646,1399.0,0.007844176107087188,1430.0,0.007841878845871522,1430.0,0.007755937719544592,1592.0,0.007732162088323844,1881.0,0.008032832781662665,2273.0,0.0080578068376876,2217.0,0.00802327640053274,2027.0,0.008057524343562435,2083.0,0.008035868148708072,2145.0,0.008136138319517695,1994.0,0.008043682793508367,1868.0,0.0077521574428230985,1564.0,0.007695177295407851,1617.0,0.007765902264310878,1800.0,0.007877445975187794,1897.0,0.00795973685953343,2075.0,0.007996085282082451,2022.0,0.008227237482865489,2105.0,0.008469626739850135,2324.0,0.008607374136336077,2670.0,0.008899058372715166,2804.0,0.008933132322816402,2840.0,0.008981357938608082,2678.0,0.00920942990521158,2967.0,0.009178528668735402,2902.0,0.009129368032380387,2746.0,0.00926387136370001,2393.0,0.008980846739430283,2243.0,0.009019264170522647,2201.0,0.009198331109191302,2229.0,0.009609963828542248,2098.0,0.00995410404686431,2041.0,0.010118280562316874,1769.0,0.010262456478877831,1508.0,0.010573863199448485,1377.0,0.010567249982498179,1323.0,0.010414411237232683,1239.0,0.009753707585588897,1062.0,0.009521854647515605,1116.0,0.009548148602864282,1268.0,0.009604034600762954,1430.0,0.009603902630237016,1309.0,0.009816608707994189,1090.0,0.009845719098508699,958.0,0.009976518955433236,747.0,0.010094295926191755,466.0,0.010295898361565047,311.0
12,836.0,כוכב יאיר,0.008617231024893156,331.0,0.008706013742173037,361.0,0.008669695766196443,370.0,0.00873533564942865,387.0,0.008613334206208382,348.0,0.00854336068356675,350.0,0.00855100202007681,337.0,0.008317951314974011,326.0,0.008277404492423297,335.0,0.008382463346529914,347.0,0.00835077026106623,349.0,0.008314277261357203,381.0,0.008318694048439932,405.0,0.008362048065364423,466.0,0.008381425353539808,475.0,0.00841650750724202,446.0,0.008354198102255721,439.0,0.008347532715567586,443.0,0.008314327587473868,408.0,0.008361841645791105,407.0,0.008367253716686828,367.0,0.008324386685607355,368.0,0.008272520536467378,385.0,0.008293059783862662,435.0,0.008329712657486875,461.0,0.008353812190064902,477.0,0.008375599913280308,488.0,0.008406377875048207,506.0,0.008892123930813671,536.0,0.009026564625399068,555.0,0.009245305098457534,535.0,0.009291868589966834,503.0,0.009694363313452971,518.0,0.009724057676149995,508.0,0.009752612011917558,486.0,0.009120888809625416,464.0,0.009261990680583336,436.0,0.009135321372890982,421.0,0.009039610147250765,428.0,0.009171645018975286,438.0,0.009399353019039798,414.0,0.009482126379838498,366.0,0.009676458443161128,300.0,0.009489662456832491,282.0,0.009842072535460118,264.0,0.01001786175290588,241.0,,,,,0.009489883726933917,220.0,0.009762481583788538,251.0,0.009932302092827609,221.0,,,,,,,,,,
13,902.0,שוהם,0.007906224346085058,425.0,0.007914339237312292,500.0,0.007909753712945188,497.0,0.007859268601910187,500.0,0.007804720420080641,424.0,0.007795671163067284,434.0,0.007686649599799393,408.0,0.007882663274032389,413.0,0.007722425193607967,388.0,0.007704186104777391,399.0,0.007659156166766986,407.0,0.007969182760060822,456.0,0.00799136063256221,516.0,0.008029451993508479,606.0,0.008127360995167381,564.0,0.008114400843385296,512.0,0.008158292897498599,533.0,0.008141297354974758,544.0,0.007885244326283212,507.0,0.007962372215201307,481.0,0.00786140380943496,423.0,0.0077883242989698525,451.0,0.00814715970905791,498.0,0.008266646006466908,519.0,0.008193679407785773,592.0,0.008235367680322469,573.0,0.008126201862269151,598.0,0.00808564786108155,676.0,0.008099304761553653,769.0,0.008117982225024557,791.0,0.008027735691089824,817.0,0.008371209551182538,761.0,0.008545247619012831,850.0,0.008704058369554133,851.0,0.008947114950118008,782.0,0.009043556147770635,696.0,0.009209849610530734,667.0,0.009567466050777866,669.0,0.009301508514554389,670.0,0.009522701110626752,624.0,0.009673424619336724,575.0,0.009716607688368526,504.0,0.00997488488615132,420.0,0.009677986843264742,382.0,0.009421431946142823,321.0,0.009469825340640288,299.0,0.009307391687871161,270.0,0.00942831184372804,289.0,0.009370661060904466,328.0,0.009785708930430286,359.0,0.009876414450590286,341.0,0.010212358947246711,312.0,0.01024833545471585,272.0,,,,,,
14,1003.0,קריית טבעון,0.00829962555069644,450.0,0.008376597431563503,549.0,0.00839784429624384,556.0,0.008337373101420272,588.0,0.008120767063042883,532.0,0.008084096345944423,552.0,0.008046312774384676,546.0,0.008021201034285304,542.0,0.00791747405452158,522.0,0.007892310683335513,546.0,0.00791134902117181,546.0,0.008174743065401838,603.0,0.008491300298999378,665.0,0.008533445471809226,729.0,0.008516195753486897,733.0,0.008582757852325538,696.0,0.0085868711311031,729.0,0.008588714075347798,752.0,0.008429911898506195,706.0,0.00815555645954103,685.0,0.008098521213243951,657.0,0.008119612080407576,663.0,0.008480648313611004,704.0,0.00856322467467253,705.0,0.008805906029951077,758.0,0.008674765604835044,802.0,0.00886445410717605,806.0,0.009046934910213363,856.0,0.009117203001055103,920.0,0.008946120071677999,955.0,0.00898648587944477,972.0,0.008839371671208109,903.0,0.009056748056476152,908.0,0.00901656091069078,905.0,0.009077509253713313,904.0,0.008869257734305122,832.0,0.008906656482511285,796.0,0.009080750651325917,783.0,0.009159981396911635,769.0,0.009604029940655559,744.0,0.009819635921891091,719.0,0.009945763451652583,576.0,0.010373081873071566,477.0,0.010292018163048004,445.0,0.010612314384957442,386.0,0.01103152093135227,363.0,0.01051662072406883,338.0,0.010454978942334072,324.0,0.01061972928122331,373.0,0.010890335952475983,408.0,0.011118843467454812,349.0,0.010771313431894355,310.0,0.010487058206727287,276.0,,,,,,
15,1004.0,אור יהודה,0.008003397597518898,203.0,0.00806938956726397,251.0,0.008058524543002463,253.0,0.008058987162697057,261.0,0.007922255374430906,228.0,0.007930261608106906,225.0,0.007921993828033361,217.0,0.008150369054347562,220.0,0.00821389159167358,207.0,0.00820549212047944,211.0,0.008300942242066449,209.0,0.008578932973973484,234.0,0.009087935879209698,278.0,0.008784747679849466,354.0,0.008785299406097178,349.0,0.008841467049668459,310.0,0.00889482023513563,319.0,0.00892473883417152,328.0,0.009018865452259946,299.0,0.008621937023242163,273.0,0.008783507659969976,213.0,0.009265110624410482,213.0,0.00942105073575257,236.0,0.009214133306711643,250.0,0.009327278322296899,269.0,0.00927324648214912,258.0,0.009373215882369565,280.0,0.009714007503690612,300.0,0.009484190402197088,358.0,0.009475377347288708,409.0,0.009725732391598811,408.0,0.00978520224331346,391.0,0.009748593346669755,464.0,0.00983985284504252,443.0,0.009973552583406781,416.0,0.010042229078694034,349.0,0.010097191385516412,301.0,0.010578478926830242,304.0,0.010462959363722412,295.0,0.011264796459361967,231.0,0.011355291204611465,226.0,0.011196990225269203,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1005.0,נשר,0.00783153845178466,254.0,0.0078015508230966195,304.0,0.00781234504792002,300.0,0.007815230025397024,304.0,0.008069264826016286,296.0,0.008059304723978871,296.0,0.008063650208867235,273.0,0.008111901540716726,300.0,0.008115605498805026,302.0,0.008123193558396353,305.0,0.008220384542182388,298.0,0.00811118248878433,325.0,0.008278740092574342,358.0,0.008215750733408918,446.0,0.008196727324745698,405.0,0.008285637168488173,359.0,0.008280721788834735,365.0,0.008183721106180335,378.0,0.00835749531600446,332.0,0.00825103545707098,317.0,0.008305313583722164,234.0,0.008374487741483305,260.0,0.00842702075956198,296.0,0.008434454961542348,306.0,0.008599058118183006,334.0,0.008598375420680992,324.0,0.008757724494422253,364.0,0.008933994185023655,429.0,0.009104812686644542,516.0,0.009356703749332528,571.0,0.00940629857566908,609.0,0.009349446056980681,595.0,0.009338898175439408,682.0,0.009298027972336172,650.0,0.009295684255234726,605.0,0.009126123594910796,526.0,0.008909514176775855,487.0,0.008939327218273396,463.0,0.008907770182995916,459.0,0.008974311117098156,390.0,0.009161333342124937,368.0,0.009321579871692368,323.0,0.009217753397486365,259.0,0.009267224571346546,206.0,,,,,,,,,,,,,,,,,,,,,,,,
17,1007.0,גדרה,0.007805290681861719,212.0,0.007829733000583525,261.0,0.00786952103791016,260.0,0.00785692314155972,269.0,0.007835652776105779,248.0,0.007847575441522378,251.0,0.007845378749272974,242.0,0.007749789220301563,246.0,0.007855417089362694,251.0,0.007808950222649804,263.0,0.007798872891566652,263.0,0.007795795676139752,303.0,0.0077996462224767015,349.0,0.007828698571262022,417.0,0.00791257289761648,402.0,0.0078608311832958,364.0,0.007847375862216012,375.0,0.007889770820392735,378.0,0.008026028331594767,333.0,0.008060476280641778,322.0,0.008013588649022166,259.0,0.008017578494648339,275.0,0.008078878416110064,287.0,0.008130638607180668,307.0,0.00822864547627908,344.0,0.00824000997612244,353.0,0.00855519917226345,367.0,0.008534520250670157,443.0,0.008499995724180833,522.0,0.008677038486772044,574.0,0.008603704594863926,607.0,0.008677933075393053,581.0,0.008806058190136697,638.0,0.008793665337400485,623.0,0.00893363093454536,570.0,0.009104954272640185,501.0,0.008962489959153018,484.0,0.010262995275520877,468.0,0.010151855552907494,469.0,0.010429363124420128,442.0,0.010631036433059205,433.0,0.01085480290029023,384.0,0.011182585158618563,326.0,0.011693527514370515,267.0,0.009909488224297271,234.0,0.010324693691781942,210.0,,,,,0.010358247984590941,205.0,0.010364797717478865,254.0,0.01030306808490322,258.0,0.010544739441903086,219.0,0.010371518147520884,204.0,,,,,,
18,1008.0,ערד,0.0086535640756055,223.0,0.00849770940381095,267.0,0.008743910297246036,269.0,0.008745641763009548,270.0,0.009205319475175102,229.0,0.009213082873815967,228.0,0.009273097560353787,220.0,0.009269130662141986,208.0,,,0.008923946279532913,201.0,0.008944026622986156,207.0,0.008770347660120232,240.0,0.008739851895599829,275.0,0.008614908987580014,324.0,0.008709966363795547,316.0,0.008867057990111345,291.0,0.009491192612034028,292.0,0.009908772292372681,301.0,0.009823428106721837,272.0,0.009959586963011649,255.0,0.010179951198107032,223.0,0.010105939204227834,227.0,0.010456376032920146,248.0,0.009892922252679693,267.0,0.009524519128327419,292.0,0.009739061286113895,281.0,0.009685097185594673,294.0,0.009915582128856433,325.0,0.009878633134307433,382.0,0.0100157748374025,413.0,0.010137173993741647,433.0,0.01031704270458069,410.0,0.011027531801446935,486.0,0.011003065011836994,490.0,0.011228635298230682,466.0,0.011374963177729586,401.0,0.010994241603754633,355.0,0.01132194568962004,332.0,0.011180041290684459,315.0,0.010696165214853838,241.0,0.011097414462952588,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1009.0,אילת,0.008649133142246248,361.0,0.008322257924626743,426.0,0.008315638472559702,425.0,0.00826861728409534,422.0,0.008221562835151302,350.0,0.008322167770353146,360.0,0.008443311631110244,345.0,0.00920736957434108,332.0,0.012554964981153239,339.0,0.012507731378496536,349.0,0.01255280455578313,355.0,0.012276717995042031,419.0,0.011772983404015034,490.0,0.011367677579977082,586.0,0.010992987612813953,565.0,0.008925680678744058,487.0,0.008833311116404789,495.0,0.008755897452149759,504.0,0.008596035548441008,441.0,0.008500433596504018,396.0,0.00893380733982221,312.0,0.009472924067313024,327.0,0.009434572171663208,364.0,0.009340260132481615,368.0,0.009319363006016861,415.0,0.009474389846848627,388.0,0.00954842801441786,439.0,0.00967422418160333,548.0,0.009912160612200105,704.0,0.009678909066839384,795.0,0.009605739536559682,907.0,0.009681278984865132,890.0,0.009702168015123715,1056.0,0.009788522884867411,1057.0,0.009702686839695879,1029.0,0.009772875106951307,885.0,0.010342927887417587,798.0,0.010878527170022684,706.0,0.010880336363591935,685.0,0.012499564584763406,612.0,0.012793287409368505,555.0,0.013352060048659695,439.0,0.013076053706427795,358.0,0.011979207231061096,327.0,0.012070441498897888,313.0,0.012403547365381169,279.0,,,,,,,0.010369037964064173,202.0,,,,,,,,,,,,
20,1010.0,בית שמש,0.00728632207019742,239.0,0.007324711488258069,280.0,0.007323265585918371,281.0,0.007335334818830238,289.0,0.007305399353257467,270.0,0.007319735071303976,274.0,0.00768462987691413,265.0,0.007736638596482498,256.0,0.007946509119060377,272.0,0.00793267238401113,272.0,0.007976393066151376,271.0,0.00812147404795042,318.0,0.008131929720563088,377.0,0.007811017025167205,459.0,0.007771506918181553,454.0,0.007587861166848334,398.0,0.007584264843431883,408.0,0.007548307594768063,418.0,0.007400543872379228,374.0,0.007383344200215042,320.0,0.007444196079698198,253.0,0.0074764593575437945,260.0,0.007401665476636894,308.0,0.007400568992857476,324.0,0.007603418622490354,366.0,0.007676942461081641,342.0,0.009003481234197705,390.0,0.009358549664540538,451.0,0.010094808365959562,520.0,0.011359058305528908,631.0,0.0113299414891023,654.0,0.01149661109754491,628.0,0.011245807261164614,726.0,0.010195853155222392,724.0,0.010856489180309993,690.0,0.010540553640435693,659.0,0.010292687471193862,549.0,0.010568291823307445,540.0,0.010557250928340334,545.0,0.011913615945081798,614.0,0.012305713096892221,609.0,0.012028367640357758,553.0,0.012374715267624938,486.0,0.012224412353295728,470.0,0.01205440489960753,459.0,0.012153797041503349,430.0,0.010656294150999689,288.0,0.010441626615002048,269.0,0.01012428800040292,311.0,0.009858951411939244,319.0,0.009865565602351455,278.0,0.010020511968131347,239.0,0.009939050481502053,218.0,,,,,,
21,1011.0,קריית אונו,0.009353384603512664,589.0,0.009626560184967116,722.0,0.009498140752340373,752.0,0.009448848537753629,770.0,0.009185294090527181,726.0,0.00935831200217542,740.0,0.00898206041855992,721.0,0.008954171479442325,682.0,0.008341603710678772,703.0,0.00806800732557777,718.0,0.008059450675459233,737.0,0.008108769351011355,881.0,0.008191122219361817,1021.0,0.008405647497959549,1195.0,0.008466128029101244,1191.0,0.008906087674178827,1059.0,0.009205846903267798,1065.0,0.009299217157479982,1105.0,0.009706173370502018,994.0,0.00969840330618461,931.0,0.009551802371541622,795.0,0.010029218085606315,800.0,0.00949661043139363,892.0,0.009181851606634966,931.0,0.009213400022422942,954.0,0.009162099594087498,946.0,0.008854170876442628,975.0,0.009824297930319978,1075.0,0.009475025384911661,1233.0,0.009439793860537178,1304.0,0.00977955047256294,1360.0,0.009972417716219348,1313.0,0.010424529033822719,1421.0,0.011100597087841148,1377.0,0.010716785977789805,1297.0,0.011083406151424448,1142.0,0.01201636781506747,1064.0,0.0120621460483871,1053.0,0.012081659226536439,1070.0,0.01187666321873338,1012.0,0.01130603630262944,992.0,0.011301591641544154,874.0,0.011273303359915342,752.0,0.01081335976627821,668.0,0.010491816014296811,600.0,0.01026244989334662,539.0,0.00981915767012527,427.0,0.010041503732860006,449.0,0.01003411367700834,538.0,0.009863657341311149,621.0,0.009863815124862478,571.0,0.009642160799460661,482.0,0.009576075878124804,434.0,0.0095897898262867,365.0,0.009250001332370049,239.0,,
22,1013.0,ראש העין,0.00816472283714436,519.0,0.008104285279129304,658.0,0.008096279647903454,664.0,0.00806480262594972,671.0,0.008020967249629097,606.0,0.007988106695645666,600.0,0.007996082878925287,584.0,0.008058196580350731,620.0,0.008260855652429261,627.0,0.008358428760556464,649.0,0.008331787693692411,669.0,0.008396065022510803,834.0,0.008307655357083837,972.0,0.00814002204295315,1182.0,0.00802135824383487,1139.0,0.008003211174888404,1005.0,0.007931370105745556,1047.0,0.007907092843525549,1061.0,0.00782383663712155,931.0,0.0077982614150778175,860.0,0.00790704410027724,673.0,0.007982102592155331,678.0,0.009071703417676049,741.0,0.009060019719980524,770.0,0.009013870391788694,861.0,0.009727786067650492,999.0,0.010149065047690977,1097.0,0.010294337176104519,1233.0,0.01024404447970994,1435.0,0.009789332690067957,1532.0,0.00982265363647101,1588.0,0.009984059838513153,1515.0,0.009726267890691833,1535.0,0.009428271240784235,1456.0,0.009533871004571766,1342.0,0.009323589804159265,1143.0,0.009398189545865222,1083.0,0.00950804966310026,1058.0,0.01039591946875551,1058.0,0.010553702397711516,924.0,0.010707037864638303,896.0,0.010735224522744793,792.0,0.011168293642286988,675.0,0.0109549813175114,591.0,0.010933517411604435,541.0,0.009326127267261116,479.0,0.00955209886362756,410.0,0.009344596725789977,415.0,0.010099627129981059,463.0,0.010308979812486638,524.0,0.010376931496623434,473.0,0.010892746630522625,371.0,0.011316846980597385,340.0,0.011173056473669472,261.0,,,,
23,1014.0,רמת השרון,0.008261638019042243,1334.0,0.008421085686030321,1600.0,0.008435489788714851,1612.0,0.00840741746143891,1645.0,0.008390718508014415,1444.0,0.008318570320987213,1456.0,0.008340687836859113,1378.0,0.008527455601710714,1349.0,0.008690386747834762,1291.0,0.008637338160332915,1320.0,0.008710313102689637,1348.0,0.00868756989600846,1460.0,0.008718245409783365,1651.0,0.008716910297574945,1943.0,0.008619249816585435,1897.0,0.008546858882513646,1712.0,0.008541113995862859,1787.0,0.008454870280079366,1818.0,0.008393134727140936,1702.0,0.008345675037451409,1595.0,0.008309871601997242,1411.0,0.008235392137943828,1392.0,0.00826362731161248,1481.0,0.008313739853166347,1569.0,0.008360292492929924,1663.0,0.008540956776776269,1627.0,0.00873412107255288,1673.0,0.008830210654424207,1720.0,0.008939802650715652,1951.0,0.008954498141775721,2073.0,0.009050066475334208,2027.0,0.009197583402402454,1931.0,0.009767959551956949,2102.0,0.009835399124760563,2081.0,0.009865065982206917,2026.0,0.010137214938808174,1816.0,0.01067387992958887,1676.0,0.010830857911942939,1649.0,0.010855745947743696,1642.0,0.010416663505512971,1552.0,0.010434773665201543,1479.0,0.010576095951700412,1276.0,0.010606552669441782,1069.0,0.009863857584910957,1042.0,0.00967073784575558,987.0,0.009526417404806939,910.0,0.009733504378716321,764.0,0.009717907519968576,815.0,0.009669653306504431,923.0,0.009786799951472105,1013.0,0.009818327213159967,852.0,0.009814815153046092,724.0,0.009971565921652506,647.0,0.009819307305213557,515.0,0.009850123306553936,313.0,0.010064548765894793,202.0
24,1015.0,יבנה,0.009678325658863134,554.0,0.009721696160479123,660.0,0.00999872840977333,660.0,0.010151880652074093,674.0,0.010235991892924214,608.0,0.010161991268704994,595.0,0.010568156513293564,573.0,0.010343691635801209,598.0,0.01057809056846026,609.0,0.010627966039778084,620.0,0.010653260186735798,632.0,0.009984825574112987,723.0,0.01034189490305357,824.0,0.009530322516425396,978.0,0.009634144321655038,935.0,0.009589686982388884,839.0,0.009765641391501606,857.0,0.009608277208564688,866.0,0.009697930372294078,782.0,0.009508631147790724,745.0,0.010305051364952161,613.0,0.010302813602077689,626.0,0.0102893000457188,685.0,0.00978482667105337,724.0,0.010042024034959537,773.0,0.010582059916030442,756.0,0.01055025777623422,792.0,0.011764777330044768,894.0,0.011735648800363681,1039.0,0.011766622674664584,1101.0,0.012421225047331425,1138.0,0.012447054802482429,1090.0,0.01246067065129837,1209.0,0.012846018134977035,1163.0,0.011873286739172269,1092.0,0.011452464239698342,964.0,0.011125222233865565,898.0,0.010655959269927205,875.0,0.010768762640685737,876.0,0.010372665073892636,780.0,0.010261486905738864,741.0,0.010055798762401485,626.0,0.01040192336529669,516.0,0.010628873798016341,461.0,0.009887199500625788,403.0,0.009582160123335017,359.0,0.009735727849117718,319.0,0.009495581038325393,346.0,0.00951814061818761,427.0,0.009710225053168828,468.0,0.00962885045276516,418.0,0.009880418262972033,358.0,0.009906297918460422,326.0,0.009721169013911768,252.0,,,,
25,1020.0,ירושלים,0.007899712202826996,3795.0,0.007887597306955228,4243.0,0.007794031077693456,4326.0,0.007849095494740858,4437.0,0.007899435840535735,4143.0,0.007901987345007582,4226.0,0.008155534949947606,4227.0,0.008199884651735536,4156.0,0.008410903349329767,4103.0,0.008367032265752524,4200.0,0.008306585621286744,4249.0,0.008268919258877813,4585.0,0.008226627887927879,4999.0,0.007964522094436637,5633.0,0.0079950884846598,5574.0,0.007832488583678401,5343.0,0.0078806807989411,5567.0,0.007886779756817407,5734.0,0.008045062311447578,5625.0,0.008099492807659462,5464.0,0.008158483316533634,5309.0,0.008197633161984663,5487.0,0.008297904882391556,5900.0,0.008305736952486866,6138.0,0.00847648086074003,6632.0,0.008446369973296945,6420.0,0.008727223188859212,6642.0,0.00904237921839309,6925.0,0.009176048267252221,7717.0,0.009229840049864976,8123.0,0.00940858127409962,8255.0,0.009404132150355338,7811.0,0.009466601124636723,8550.0,0.009379131467564028,8681.0,0.009403794189580386,8447.0,0.009504469910294263,7867.0,0.009600249490963655,7625.0,0.009698160627790416,7421.0,0.009844598221289079,7536.0,0.010022603155423216,7374.0,0.010336106729962399,7159.0,0.010386332969553482,6119.0,0.010433688013435655,5102.0,0.010351316538413969,4603.0,0.010210273075667615,4252.0,0.010156307435685253,3727.0,0.010014391975511992,3002.0,0.00954156405712061,2864.0,0.009497077409875336,3456.0,0.00951130890880655,3845.0,0.00971939452554848,3527.0,0.00972185212587424,3097.0,0.009659649462823586,2820.0,0.009802368382904963,2268.0,0.00965560369677275,1551.0,0.00989721871457873,944.0
26,1061.0,מעלה אדומים,0.00820583044078757,206.0,0.008218879421950143,247.0,0.008203532382409505,256.0,0.008223338638891632,258.0,0.008466407064109524,222.0,0.008582596762645152,228.0,0.008487223152811712,217.0,0.008393814861259171,216.0,0.008929782129343278,214.0,0.008882438927977406,212.0,0.008894698894057586,221.0,0.008725335307287902,269.0,0.008498488492793782,297.0,0.008504779458298294,372.0,0.008436660521396862,366.0,0.007992016731062864,316.0,0.00805062408607441,326.0,0.007999036941946158,324.0,0.008246469396974735,271.0,0.008357942957388748,258.0,,,,,0.00915461324242579,232.0,0.009247833036506795,244.0,0.00929786810868509,283.0,0.009209564447463932,286.0,0.009875821957619348,334.0,0.009953133718261968,402.0,0.010526089371971881,484.0,0.010069190954486348,524.0,0.010112260001502915,567.0,0.010944785421165672,543.0,0.0108631326808883,604.0,0.010514973096142992,565.0,0.010706114249763714,517.0,0.010366152661238403,433.0,0.010355738757303598,406.0,0.010755706537366454,390.0,0.010882232756150557,399.0,0.011201923512570353,389.0,0.011620746353645588,379.0,0.011678417608138068,333.0,0.011549333912368542,314.0,0.011455999744616958,284.0,0.011052446127834577,254.0,0.009779856495774213,228.0,,,,,0.009118672532721488,201.0,,,,,,,,,,,,,,
27,1143.0,חיפה,0.008614868412236493,4199.0,0.00857521299288581,4944.0,0.008583614483804958,5010.0,0.008573697159336379,5084.0,0.008584484033828403,4340.0,0.008458403507909731,4375.0,0.008406908613331866,4192.0,0.008312775777495002,3891.0,0.008437177614951054,3849.0,0.00844479210379358,3936.0,0.008443620486244143,4014.0,0.008324188913241345,4467.0,0.008471848819867588,5003.0,0.008597071756917554,5821.0,0.008684885625360461,5733.0,0.008642962959361443,5274.0,0.008677868348385345,5404.0,0.008691697721354355,5491.0,0.008759640410482968,5014.0,0.008699049682291711,4764.0,0.008607841806141707,4082.0,0.008655876409863174,4122.0,0.009043230732871298,4410.0,0.009323399674427767,4522.0,0.009559245941814976,4843.0,0.009842680619599779,4762.0,0.010061583708950701,5006.0,0.010001623704221519,5593.0,0.009990073948710855,6400.0,0.009838590625149057,6961.0,0.009677874945922416,7268.0,0.009545506153926612,7027.0,0.009699843933143285,7864.0,0.009743652014481144,7781.0,0.00988326751515027,7432.0,0.01007647489647587,6694.0,0.010028825386302714,6246.0,0.010172643410546967,6113.0,0.010391543014920238,6080.0,0.010536729036489305,5587.0,0.010729199395553633,5324.0,0.010746118005181982,4591.0,0.010754863776637648,3906.0,0.01052718716999002,3512.0,0.010617389936173156,3175.0,0.010462449909493477,2848.0,0.010399259007829856,2355.0,0.009772955959768041,2409.0,0.009800587866762333,2844.0,0.00978895487474573,3063.0,0.009855512741835585,2689.0,0.009748610787650649,2222.0,0.009741251812406801,2017.0,0.009779380651458527,1548.0,0.009971368557957258,946.0,0.010205511075258154,495.0
